date,A_absolute_return_strategy_nav,A_absolute_return_benchmark_nav,A_absolute_return_strategy_drawdown,A_absolute_return_benchmark_drawdown,A_absolute_return_w_cash,A_absolute_return_turnover,A_absolute_return_trading_cost,B_offensive_growth_strategy_nav,B_offensive_growth_benchmark_nav,B_offensive_growth_strategy_drawdown,B_offensive_growth_benchmark_drawdown,B_offensive_growth_w_cash,B_offensive_growth_turnover,B_offensive_growth_trading_cost
2021-10-12,448375.73759587744,455890.7752096543,-0.005173647318661323,-0.01058729524570512,0.53,0.0,0.0,448483.085083006,455890.7752096543,-0.0049573774891883415,-0.01058729524570512,0.51,0.0,0.0
2021-10-13,448451.70363074914,461045.2035181018,-0.005005098918151818,0.0,0.53,0.0,0.0,448659.4187501308,461045.2035181018,-0.004566148654905011,0.0,0.51,0.0,0.0
2021-10-14,448425.9168337464,458560.03272652894,-0.005062312953298065,-0.005390297464563654,0.53,0.0,0.0,448584.19021871715,458560.03272652894,-0.0047330570571954,-0.005390297464563654,0.51,0.0,0.0
2021-10-15,449058.33124279545,460769.0734301493,-0.003659153800863235,-0.0005989219405069246,0.53,0.0,0.0,449258.98594805715,460769.0734301493,-0.0032358980014479677,-0.0005989219405069246,0.51,0.0,0.0
2021-10-18,448171.52635989955,455430.5583964001,-0.005626737666844961,-0.012178079456977131,0.53,0.0,0.0,448266.61482093757,455430.5583964001,-0.005437656778259581,-0.012178079456977131,0.51,0.0,0.0
2021-10-19,449314.7459422807,459756.59644099,-0.0030902378697057475,-0.0027949690556995366,0.53,0.0,0.0,449494.1456285359,459756.59644099,-0.0027141527830545353,-0.0027949690556995366,0.51,0.0,0.0
2021-10-20,447855.168064939,458467.98936387803,-0.006328652472502472,-0.005589938111399406,0.53,0.0,0.0,448007.7056568821,458467.98936387803,-0.0060120946158565,-0.005589938111399406,0.51,0.0,0.0
2021-10-21,449464.1726670214,460492.94334219676,-0.0027586997620374643,-0.0011978438810139602,0.53,0.0,0.0,449655.75891252235,460492.94334219676,-0.0023555838397003592,-0.0011978438810139602,0.51,0.0,0.0
2021-10-25,422051.433146578,462047.42706674343,-0.06358026834277464,0.0,0.53,0.0,0.0,422260.624141102,462047.42706674343,-0.06313675408594499,0.0,0.51,0.0,0.0
2021-10-26,421741.3824614586,460492.94334219676,-0.06426818824200364,-0.003364338017019519,0.53,0.0,0.0,421920.99789104494,460492.94334219676,-0.06389027769869782,-0.003364338017019519,0.51,0.0,0.0
2021-10-27,419300.7555488179,454457.8888821918,-0.06968328938636259,-0.01642588561250735,0.53,0.0,0.0,419367.735466226,454457.8888821918,-0.0695551623368329,-0.01642588561250735,0.51,0.0,0.0
2021-10-28,418105.5058213525,452537.64428128104,-0.0723352302190522,-0.020581832574708137,0.53,0.0,0.0,418135.8561450635,452537.64428128104,-0.07228831431316562,-0.020581832574708137,0.51,0.0,0.0
2021-10-29,418062.45404157,455463.73129219253,-0.07243075065306825,-0.014248961013259565,0.53,0.0,0.0,418145.88128497737,455463.73129219253,-0.07226607168720545,-0.014248961013259565,0.51,0.0,0.0
2021-11-01,418024.7163582695,454000.6877867368,-0.07251448052221277,-0.01741539679398374,0.53,0.0,0.0,418080.27806840645,454000.6877867368,-0.07241162454936034,-0.01741539679398374,0.51,0.0,0.0
2021-11-02,416391.5051258954,449245.79639400565,-0.07613814129871399,-0.027706313081337752,0.53,0.0,0.0,416358.29154866346,449245.79639400565,-0.07623216993785853,-0.027706313081337752,0.51,0.0,0.0
2021-11-03,416669.3733551915,447416.9920121859,-0.07552162569829624,-0.031664357807243304,0.53,0.0,0.0,416601.26453837275,447416.9920121859,-0.075693089448714,-0.031664357807243304,0.51,0.0,0.0
2021-11-04,417054.62693203276,451714.6823094623,-0.07466685060997091,-0.022362952701365346,0.53,0.0,0.0,417065.5095555753,451714.6823094623,-0.07466307606633782,-0.022362952701365346,0.51,0.0,0.0
2021-11-05,416659.2220833956,450160.1985849155,-0.07554414866697856,-0.025727290718385087,0.53,0.0,0.0,416640.4131753208,450160.1985849155,-0.07560623096135477,-0.025727290718385087,0.51,0.0,0.0
2021-11-08,417305.2855705768,449794.4377085515,-0.07411070584511836,-0.026518899663566353,0.53,0.0,0.0,417278.71334600175,449794.4377085515,-0.07419004404838359,-0.026518899663566353,0.51,0.0,0.0
2021-11-09,417417.75038362143,449611.5572703695,-0.07386117637600376,-0.02691470413615693,0.53,0.0,0.0,417386.8092776416,449611.5572703695,-0.0739502132434342,-0.02691470413615693,0.51,0.0,0.0
2021-11-10,416849.812882734,447325.5517930949,-0.07512127844037553,-0.03186226004353865,0.53,0.0,0.0,416775.50269974594,447325.5517930949,-0.07530650988127685,-0.03186226004353865,0.51,0.0,0.0
2021-11-11,420139.080103848,454640.76932037366,-0.06782327045689174,-0.016030081139916996,0.53,0.0,0.0,420199.5245134732,454640.76932037366,-0.06770968458643922,-0.016030081139916996,0.51,0.0,0.0
2021-11-12,419881.26319918496,454457.88888219156,-0.06839529750791096,-0.016425885612507796,0.53,0.0,0.0,419937.30285743455,454457.88888219156,-0.06829147179978645,-0.016425885612507796,0.51,0.0,0.0
2021-11-15,419570.33308115276,453909.24756764574,-0.0690851686345676,-0.017613299030279195,0.53,0.0,0.0,419615.2045195245,453909.24756764574,-0.06900610649955696,-0.017613299030279195,0.51,0.0,0.0
2021-11-16,419463.62694436434,453543.4866912817,-0.06932192113468971,-0.01840490797546046,0.53,0.0,0.0,419500.7419000165,453543.4866912817,-0.06926006297836951,-0.01840490797546046,0.51,0.0,0.0
2021-11-17,419202.74962223176,453452.0464721907,-0.0699007384370397,-0.018602810211755805,0.53,0.0,0.0,419237.16852932697,453452.0464721907,-0.06984484922052259,-0.018602810211755805,0.51,0.0,0.0
2021-11-18,418603.02893945505,449428.67683218746,-0.07123135891769572,-0.02731050860874762,0.53,0.0,0.0,418562.0202947603,449428.67683218746,-0.07134279037427294,-0.02731050860874762,0.51,0.0,0.0
2021-11-19,420227.38016028586,454457.88888219156,-0.06762735614725801,-0.016425885612507796,0.53,0.0,0.0,420278.9125713851,454457.88888219156,-0.06753354750575968,-0.016425885612507796,0.51,0.0,0.0
2021-11-22,419898.7484175371,455646.6117303744,-0.06835650246495806,-0.01385315654066921,0.53,0.0,0.0,419971.24174955237,455646.6117303744,-0.06821617209430986,-0.01385315654066921,0.51,0.0,0.0
2021-11-23,419353.4028987895,455920.9323876473,-0.0695664789375382,-0.01325944983178351,0.53,0.0,0.0,419429.8887607599,455920.9323876473,-0.06941726376440571,-0.01325944983178351,0.51,0.0,0.0
2021-11-24,419898.0534360772,456926.77479764813,-0.06835804444373383,-0.0110825252325355,0.53,0.0,0.0,419992.17648776993,456926.77479764813,-0.06816972450796721,-0.0110825252325355,0.51,0.0,0.0
2021-11-25,419438.2854779579,455189.41063491936,-0.06937814709984091,-0.01484266772214582,0.53,0.0,0.0,419499.40595883015,455189.41063491936,-0.06926302701082865,-0.01484266772214582,0.51,0.0,0.0
2021-11-26,418330.249500731,451348.92143309803,-0.07183658384705371,-0.023154561646547167,0.53,0.0,0.0,418319.4630175266,451348.92143309803,-0.07188094852844962,-0.023154561646547167,0.51,0.0,0.0
2021-11-29,417529.65371556993,450708.83989946125,-0.0736128926839108,-0.0245398773006138,0.53,0.0,0.0,417506.07933211746,450708.83989946125,-0.07368559058153223,-0.0245398773006138,0.51,0.0,0.0
2021-11-30,417026.8468842197,449062.91595582344,-0.07472848713783342,-0.028102117553928885,0.53,0.0,0.0,416971.8638816698,449062.91595582344,-0.07487084630349738,-0.028102117553928885,0.51,0.0,0.0
2021-12-01,417698.7053028955,450251.63880400633,-0.07323781223255577,-0.025529388482090187,0.53,0.0,0.0,417664.7668430766,450251.63880400633,-0.07333351300644309,-0.025529388482090187,0.51,0.0,0.0
2021-12-02,417944.981787905,451166.0409949162,-0.07269139029936456,-0.0235503661191373,0.53,0.0,0.0,417927.03880041745,451166.0409949162,-0.07275161419035914,-0.0235503661191373,0.51,0.0,0.0
2021-12-03,419429.3762970206,455280.85085401044,-0.0693979141996951,-0.014644765485850364,0.53,0.0,0.0,419486.64647630474,455280.85085401044,-0.06929133628129225,-0.014644765485850364,0.51,0.0,0.0
2021-12-06,419634.79075115593,454823.64975855546,-0.0689421542308547,-0.015634276667326752,0.53,0.0,0.0,419682.7006850363,454823.64975855546,-0.06885635378028121,-0.015634276667326752,0.51,0.0,0.0
2021-12-07,420708.69679254096,457383.97589310305,-0.0665594427219719,-0.010093014051059224,0.53,0.0,0.0,420803.03349980636,457383.97589310305,-0.06637068834679594,-0.010093014051059224,0.51,0.0,0.0
2021-12-08,422097.6620104904,463967.6716676539,-0.0634776988051784,0.0,0.53,0.0,0.0,422312.49520452874,463967.6716676539,-0.0630216685438113,0.0,0.51,0.0,0.0
2021-12-09,423402.8456573723,471648.6500712966,-0.06058184388232091,0.0,0.53,0.0,0.0,423757.2061001169,471648.6500712966,-0.05981631037952306,0.0,0.51,0.0,0.0
2021-12-10,422810.8609998194,470277.0467849318,-0.061895300183222424,-0.0029081039162467404,0.53,0.0,0.0,423139.11234253243,470277.0467849318,-0.0611876656300574,-0.0029081039162467404,0.51,0.0,0.0
2021-12-13,423082.31116924185,471465.76963311457,-0.06129302454844088,-0.00038774718883305415,0.53,0.0,0.0,423431.20244016434,471465.76963311457,-0.060539609758110124,-0.00038774718883305415,0.51,0.0,0.0
2021-12-14,422000.54649878346,468631.1228412941,-0.06369317226236915,-0.006397828615742562,0.53,0.0,0.0,422296.6616539721,468631.1228412941,-0.06305679820241727,-0.006397828615742562,0.51,0.0,0.0
2021-12-15,421094.325756906,464424.87276310887,-0.06570383474870256,-0.015316013958898811,0.53,0.0,0.0,421313.03556255536,464424.87276310887,-0.06523915450107731,-0.015316013958898811,0.51,0.0,0.0
2021-12-16,422852.8190034034,466893.75867856544,-0.061802206547302174,-0.010081426909654856,0.53,0.0,0.0,423116.2755434722,466893.75867856544,-0.06123833328995909,-0.010081426909654856,0.51,0.0,0.0
2021-12-17,422530.2036223722,460218.62268492364,-0.0625180041605965,-0.02423419930205495,0.53,0.0,0.0,422671.5067778837,460218.62268492364,-0.06222513500811122,-0.02423419930205495,0.51,0.0,0.0
2021-12-20,420951.76179020264,453360.60625309986,-0.06602014622393926,-0.03877471888328787,0.53,0.0,0.0,420965.6029344318,453360.60625309986,-0.06600999800651275,-0.03877471888328787,0.51,0.0,0.0
2021-12-21,421800.2720100028,455280.85085401044,-0.06413752801693573,-0.03470337340054286,0.53,0.0,0.0,421848.8408010206,455280.85085401044,-0.06405037154053639,-0.03470337340054286,0.51,0.0,0.0
2021-12-22,421545.66885868175,455555.1715112835,-0.06470242460515874,-0.03412175261729333,0.53,0.0,0.0,421598.32978466275,455555.1715112835,-0.06460617653514045,-0.03412175261729333,0.51,0.0,0.0
2021-12-23,423102.44844347134,459029.8998367408,-0.06124834529977741,-0.026754556029468746,0.53,0.0,0.0,423218.6637261266,459029.8998367408,-0.06101116618116231,-0.026754556029468746,0.51,0.0,0.0
2021-12-24,422463.70804475667,456926.77479764825,-0.06266554013857639,-0.031213648701046703,0.53,0.0,0.0,422540.01403745153,456926.77479764825,-0.06251687595806599,-0.031213648701046703,0.51,0.0,0.0
2021-12-27,422759.98952609295,457292.53567401215,-0.06200817043560092,-0.03043815432338104,0.53,0.0,0.0,422842.160380931,457292.53567401215,-0.06184650844589501,-0.03043815432338104,0.51,0.0,0.0
2021-12-28,423052.4986282578,459669.98137037765,-0.061359170637366955,-0.025397440868553778,0.53,0.0,0.0,423177.7416323734,459669.98137037765,-0.061101959410252094,-0.025397440868553778,0.51,0.0,0.0
2021-12-29,421461.1773073875,453543.4866912817,-0.06488988885613967,-0.03838697169445526,0.53,0.0,0.0,421472.1986523671,453543.4866912817,-0.06488602176639713,-0.03838697169445526,0.51,0.0,0.0
2021-12-30,421830.68949634285,456835.3345785572,-0.06407003971537051,-0.031407522295463286,0.53,0.0,0.0,421901.9627774465,456835.3345785572,-0.06393251061669358,-0.031407522295463286,0.51,0.0,0.0
2021-12-31,423092.2415875067,457932.617207649,-0.061270991594927326,-0.02908103916246607,0.53,0.0,0.0,423183.0621488175,457932.617207649,-0.061090154861068946,-0.02908103916246607,0.51,0.0,0.0
2022-01-04,423306.40009197657,456286.6932640113,-0.06079583090706364,-0.03257076386196189,0.53,0.0,0.0,423365.9065148608,456286.6932640113,-0.0606844808377881,-0.03257076386196189,0.51,0.0,0.0
2022-01-05,422985.46012011357,451989.002966735,-0.061507911233599666,-0.041682822799534724,0.53,0.0,0.0,422964.22570316494,451989.002966735,-0.061575683965790495,-0.041682822799534724,0.51,0.0,0.0
2022-01-06,422060.70793562575,446868.3506976399,-0.06355969005589024,-0.052539744086855245,0.53,0.0,0.0,421942.73445697676,446868.3506976399,-0.06384205110936025,-0.052539744086855245,0.51,0.0,0.0
2022-01-07,422341.24013970164,447965.63332673174,-0.06293726380489173,-0.05021326095385803,0.53,0.0,0.0,422242.95773419895,447965.63332673174,-0.06317595027514333,-0.05021326095385803,0.51,0.0,0.0
2022-01-10,422959.8005774645,449154.35617491446,-0.061564842925224905,-0.047692904226444455,0.53,0.0,0.0,422882.8315910701,449154.35617491446,-0.06175627184847676,-0.047692904226444455,0.51,0.0,0.0
2022-01-11,422922.51101354876,445039.54631582013,-0.06164757853679548,-0.05641721597518434,0.53,0.0,0.0,422767.11705743405,445039.54631582013,-0.0620130059301881,-0.05641721597518434,0.51,0.0,0.0
2022-01-12,423843.4788514856,449794.4377085513,-0.05960419617167445,-0.04633578906552949,0.53,0.0,0.0,423777.1395273503,449794.4377085513,-0.05977208438668258,-0.04633578906552949,0.51,0.0,0.0
2022-01-14,421505.26891196135,445703.70698114816,-0.06479206132783222,-0.05500904770156023,0.53,0.0,0.0,421361.2655166504,445703.70698114816,-0.06513214743302387,-0.05500904770156023,0.51,0.0,0.0
2022-01-17,422178.7077582413,449515.52424986474,-0.06329787987459212,-0.04692714760889516,0.53,0.0,0.0,422105.60527091735,449515.52424986474,-0.06348069210335905,-0.04692714760889516,0.51,0.0,0.0
2022-01-18,423338.63228528085,453792.19728305883,-0.060724316254027855,-0.03785964994395408,0.53,0.0,0.0,423344.70608470944,453792.19728305883,-0.06073151791079667,-0.03785964994395408,0.51,0.0,0.0
2022-01-19,422470.53863191756,444402.1108406108,-0.06265038488475205,-0.05776872090393359,0.53,0.0,0.0,422300.47045071214,444402.1108406108,-0.06304834768282619,-0.05776872090393359,0.51,0.0,0.0
2022-01-20,423659.0220190893,447935.0146506407,-0.060013456759198336,-0.05027817935463452,0.53,0.0,0.0,423554.6966370469,447935.0146506407,-0.06026561505548245,-0.05027817935463452,0.51,0.0,0.0
2022-01-21,422560.37415795535,444773.99545219284,-0.062451063776994165,-0.056980242846112805,0.53,0.0,0.0,422395.61584620806,444773.99545219284,-0.06283725003610763,-0.056980242846112805,0.51,0.0,0.0
2022-01-24,422509.13048267545,444959.9377579839,-0.06256475984549692,-0.056586003817202246,0.53,0.0,0.0,422347.00813330564,444959.9377579839,-0.06294509523190073,-0.056586003817202246,0.51,0.0,0.0
2022-01-25,419460.3460050794,435104.9955510582,-0.06932920066520076,-0.07748067234945821,0.53,0.0,0.0,419111.407406482,435104.9955510582,-0.07012387351741989,-0.07748067234945821,0.51,0.0,0.0
2022-01-26,420379.33706044656,437522.245526342,-0.06729020425415566,-0.0723555649736215,0.53,0.0,0.0,420075.2973337374,437522.245526342,-0.06798530554701243,-0.0723555649736215,0.51,0.0,0.0
2022-01-27,417226.037836843,429991.58214180445,-0.07428653546143837,-0.08832224564449631,0.53,0.0,0.0,416778.75916153536,429991.58214180445,-0.07529928481886794,-0.08832224564449631,0.51,0.0,0.0
2022-01-28,415384.048186583,423390.6302862222,-0.0783734199464694,-0.10231773117081855,0.53,0.0,0.0,414809.8699901663,423390.6302862222,-0.07966762937783756,-0.10231773117081855,0.51,0.0,0.0
2022-02-07,418432.39211185137,430084.5532947,-0.07160995659505509,-0.08812512613004109,0.53,0.0,0.0,417984.26873235125,430084.5532947,-0.07262463900790161,-0.08812512613004109,0.51,0.0,0.0
2022-02-08,419599.0430416444,428039.1879309984,-0.06902146887812077,-0.09246175544805657,0.53,0.0,0.0,419109.00242813193,428039.1879309984,-0.07012920940642908,-0.09246175544805657,0.51,0.0,0.0
2022-02-09,420870.667528595,431665.0628939238,-0.06620007279385376,-0.08477409438430217,0.53,0.0,0.0,420449.23349199106,431665.0628939238,-0.06715565906103305,-0.08477409438430217,0.51,0.0,0.0
2022-02-10,421482.5628476173,430642.380212073,-0.06484244003765316,-0.08694240904330996,0.53,0.0,0.0,421039.6746814646,430642.380212073,-0.06584565614419291,-0.08694240904330996,0.51,0.0,0.0
2022-02-11,420686.387693914,427295.41870783415,-0.06660894067058454,-0.09403871156369858,0.53,0.0,0.0,420177.96906249,427295.41870783415,-0.06775750933878588,-0.09403871156369858,0.51,0.0,0.0
2022-02-14,419840.9407383788,422739.8322159534,-0.06848476230997635,-0.10369756777200556,0.53,0.0,0.0,419243.0122494341,422739.8322159534,-0.06983188384730343,-0.10369756777200556,0.51,0.0,0.0
2022-02-15,420846.0044475593,426644.6206375655,-0.06625479360253128,-0.09541854816488526,0.53,0.0,0.0,420323.1546360572,426644.6206375655,-0.06743538830751816,-0.09541854816488526,0.51,0.0,0.0
2022-02-16,421025.52015222545,428597.0148483715,-0.06585649606154564,-0.09127903836132512,0.53,0.0,0.0,420539.976189895,428597.0148483715,-0.06695432961272318,-0.09127903836132512,0.51,0.0,0.0
2022-02-17,421572.3464409824,429526.72637732676,-0.06464323415466555,-0.08930784321677265,0.53,0.0,0.0,421103.47816441656,429526.72637732676,-0.06570409632373708,-0.08930784321677265,0.51,0.0,0.0
2022-02-18,423831.22434543446,431758.0340468194,-0.059631385657047065,-0.08457697486984683,0.53,0.0,0.0,423402.65827917756,431758.0340468194,-0.060602940255402804,-0.08457697486984683,0.51,0.0,0.0
2022-02-21,423444.6130559196,430177.5244475954,-0.060489173148216224,-0.08792800661558609,0.53,0.0,0.0,422984.49187287444,430177.5244475954,-0.061530719722262206,-0.08792800661558609,0.51,0.0,0.0
2022-02-22,422748.5905467224,424599.2552738639,-0.0620334617351086,-0.09975517748290064,0.53,0.0,0.0,422178.56814531557,424599.2552738639,-0.0633188104799447,-0.09975517748290064,0.51,0.0,0.0
2022-02-23,422877.79980668455,429061.8706128492,-0.06174678079757612,-0.09029344078904877,0.53,0.0,0.0,422395.39421781444,429061.8706128492,-0.06283774175966494,-0.09029344078904877,0.51,0.0,0.0
2022-02-24,421617.2200842548,421159.32261672954,-0.06454367149075435,-0.10704859951774459,0.53,0.0,0.0,420979.71446844266,421159.32261672954,-0.06597868895991355,-0.10704859951774459,0.51,0.0,0.0
2022-02-25,421353.503622621,424413.3129680729,-0.06512878808755296,-0.10014941651181108,0.53,0.0,0.0,420780.5100270908,424413.3129680729,-0.06642066083428622,-0.10014941651181108,0.51,0.0,0.0
2022-02-28,421218.90495132015,424971.139885446,-0.0654274266935666,-0.09896669942507974,0.53,0.0,0.0,420656.22130516265,424971.139885446,-0.06669641833758877,-0.09896669942507974,0.51,0.0,0.0
2022-03-01,422483.4757462388,428504.04369547596,-0.0626216808734168,-0.09147615787578045,0.53,0.0,0.0,421988.10962498945,428504.04369547596,-0.06374137791191314,-0.09147615787578045,0.51,0.0,0.0
2022-03-02,423149.7182700839,425250.0533441326,-0.06114346614317323,-0.09837534088171385,0.53,0.0,0.0,422588.5346873846,425250.0533441326,-0.06240922392756321,-0.09837534088171385,0.51,0.0,0.0
2022-03-03,423020.96561036585,422553.88991016237,-0.061429134006363406,-0.10409180680091601,0.53,0.0,0.0,422405.4144872867,422553.88991016237,-0.06281550993967977,-0.10409180680091601,0.51,0.0,0.0
2022-03-04,421907.6010729433,417812.3611124906,-0.06389939340957651,-0.11414490203813343,0.53,0.0,0.0,421197.91646105476,417812.3611124906,-0.0654945675065356,-0.11414490203813343,0.51,0.0,0.0
2022-03-07,420312.0944141669,404052.6304839529,-0.06743939777854602,-0.14331859017750948,0.53,0.0,0.0,419326.72135654115,404052.6304839529,-0.06964615972027544,-0.14331859017750948,0.51,0.0,0.0
2022-03-08,418570.51013188466,396428.99594651983,-0.07130350949145836,-0.1594823903628394,0.44999999999999996,0.08000000000000003,8.000000000000003e-05,417417.4601980994,396428.99594651983,-0.0738822085108386,-0.1594823903628394,0.4,0.10999999999999999,0.00010999999999999999
2022-03-09,417550.5351159404,392710.1498306988,-0.07356656241751236,-0.16736717094104925,0.44999999999999996,0.0,0.0,416202.14756039693,392710.1498306988,-0.07657860423770568,-0.16736717094104925,0.4,0.0,0.0
2022-03-10,417679.1690281592,398288.41900443024,-0.07328115802339885,-0.1555400000737347,0.44999999999999996,0.0,0.0,416623.59800142265,398288.41900443024,-0.07564353853278849,-0.1555400000737347,0.4,0.0,0.0
2022-03-11,418634.55759714346,400891.61128550506,-0.07116140522282977,-0.15002065366898765,0.44999999999999996,0.0,0.0,417710.3486658959,400891.61128550506,-0.0732323813071093,-0.15002065366898765,0.4,0.0,0.0
2022-03-14,413847.8397884221,387875.6498801314,-0.08178185726713072,-0.177617385692722,0.44999999999999996,0.0,0.0,412253.76616689365,387875.6498801314,-0.0853388181836503,-0.177617385692722,0.4,0.0,0.0
2022-03-15,404059.22631270485,369374.3904539219,-0.1035001837182199,-0.21684416906931558,0.44999999999999996,0.0,0.0,401517.37133318285,369374.3904539219,-0.10915949465279706,-0.21684416906931558,0.4,0.0,0.0
2022-03-16,409207.0881635363,385458.39990484784,-0.09207844922243902,-0.18274249306855828,0.44999999999999996,0.0,0.0,407504.7683582055,385458.39990484784,-0.09587534763376448,-0.18274249306855828,0.4,0.0,0.0
2022-03-17,412897.1577980668,393267.976748072,-0.08389116742315306,-0.16618445385431757,0.44999999999999996,0.0,0.0,411590.02137899946,393267.976748072,-0.08681145868312834,-0.16618445385431757,0.4,0.0,0.0
2022-03-18,415540.6178980789,395871.1690291467,-0.07802603345347348,-0.16066510744957074,0.44999999999999996,0.0,0.0,414359.04184988706,395871.1690291467,-0.08066787493876448,-0.16066510744957074,0.4,0.0,0.0
2022-03-21,414940.0422258923,395313.34211177356,-0.07935855092793387,-0.1618478245363023,0.44999999999999996,0.0,0.0,413728.6656135526,395313.34211177356,-0.08206648113871662,-0.1618478245363023,0.4,0.0,0.0
2022-03-22,416211.61796977255,394941.4575001915,-0.07653726299155894,-0.1626363025941231,0.44999999999999996,0.0,0.0,414974.741301553,394941.4575001915,-0.07930183189847739,-0.1626363025941231,0.4,0.0,0.0
2022-03-23,416422.22012518917,397265.7363225797,-0.07606999289513638,-0.15770831473274194,0.44999999999999996,0.0,0.0,415304.4775345857,397265.7363225797,-0.078570251116578,-0.15770831473274194,0.4,0.0,0.0
2022-03-24,416363.37578943925,394755.5151944005,-0.07620055280505467,-0.16303054162303354,0.44999999999999996,0.0,0.0,415112.2301895502,394755.5151944005,-0.07899678738681304,-0.16303054162303354,0.4,0.0,0.0
2022-03-25,414931.34778441687,387596.73642144504,-0.07937784157811034,-0.17820874423608735,0.44999999999999996,0.0,0.0,413305.77929250576,387596.73642144504,-0.08300473260887076,-0.17820874423608735,0.4,0.0,0.0
2022-03-28,415322.8094391255,385272.45759905694,-0.07850929241829963,-0.1831367320974684,0.44999999999999996,0.0,0.0,413569.4727903532,385272.45759905694,-0.08241967984241338,-0.1831367320974684,0.4,0.0,0.0
2022-03-29,414219.8223546139,383598.97684693756,-0.08095652701717149,-0.18668488335766265,0.44999999999999996,0.0,0.0,412379.0145116648,383598.97684693756,-0.08506093157969252,-0.18668488335766265,0.4,0.0,0.0
2022-03-30,417773.1507592484,395034.42865308706,-0.07307263759082705,-0.16243918307966787,0.44999999999999996,0.0,0.0,416528.9252086421,395034.42865308706,-0.07585358762302652,-0.16243918307966787,0.4,0.0,0.0
2022-03-31,418070.66703824326,392152.32291332574,-0.072412528200692,-0.16854988802778048,0.44999999999999996,0.0,0.0,416671.3012935754,392152.32291332574,-0.07553769996160298,-0.16854988802778048,0.4,0.0,0.0
2022-04-01,420650.80322270456,396893.8517109976,-0.06668789313553103,-0.15849679279056295,0.44999999999999996,0.0,0.0,419492.37749146024,396893.8517109976,-0.06927862096484083,-0.15849679279056295,0.4,0.0,0.0
2022-04-06,421130.98246862914,395778.19787625124,-0.06562250326760966,-0.16086222696402597,0.44999999999999996,0.0,0.0,419909.9479090571,395778.19787625124,-0.0683521638090896,-0.16086222696402597,0.4,0.0,0.0
2022-04-07,418745.36334781576,390943.697925684,-0.07091555677128669,-0.1711124417156985,0.44999999999999996,0.0,0.0,417272.46378031856,390943.697925684,-0.07420390986503045,-0.1711124417156985,0.4,0.0,0.0
2022-04-08,420642.30952760595,393546.89020675875,-0.06670673838295904,-0.16559309531095157,0.44999999999999996,0.0,0.0,419299.37690212217,393546.89020675875,-0.06970682844679199,-0.16559309531095157,0.4,0.0,0.0
2022-04-11,417430.78085966234,381274.6980245494,-0.07383226521987607,-0.1916128712190438,0.44999999999999996,0.0,0.0,415442.0303887278,381274.6980245494,-0.0782650646841977,-0.1916128712190438,0.4,0.0,0.0
2022-04-12,419004.2047597412,387782.6787272362,-0.07034125661149349,-0.17781450520717657,0.44999999999999996,0.0,0.0,417360.2173526268,387782.6787272362,-0.07400921234436897,-0.17781450520717657,0.4,0.0,0.0
2022-04-13,418363.2237618176,384807.60183457943,-0.07176342274323255,-0.1841223296697444,0.44999999999999996,0.0,0.0,416559.3388683745,384807.60183457943,-0.07578610929720575,-0.1841223296697444,0.4,0.0,0.0
2022-04-14,420536.7196496527,388898.3325619825,-0.06694101420200205,-0.17544907103371377,0.44999999999999996,0.0,0.0,418942.5746740351,388898.3325619825,-0.07049846014163674,-0.17544907103371377,0.4,0.0,0.0
2022-04-15,420423.2801478104,388712.3902561915,-0.06719270624598483,-0.1758433100626241,0.44999999999999996,0.0,0.0,418817.23257500114,388712.3902561915,-0.07077655475675615,-0.1758433100626241,0.4,0.0,0.0
2022-04-18,419280.12749265187,386852.9671982809,-0.06972905754944081,-0.17978570035172914,0.44999999999999996,0.0,0.0,417575.9652722755,386852.9671982809,-0.07353053570547452,-0.17978570035172914,0.4,0.0,0.0
2022-04-19,418800.3628777135,384342.74607010174,-0.07079352746162604,-0.18510792724202074,0.44999999999999996,0.0,0.0,416960.32443295425,384342.74607010174,-0.07489644870344103,-0.18510792724202074,0.4,0.0,0.0
2022-04-20,414925.1191315906,377834.7653674149,-0.07939166129995012,-0.19890629325388787,0.44999999999999996,0.0,0.0,412746.74030353304,377834.7653674149,-0.08424506393947206,-0.19890629325388787,0.4,0.0,0.0
2022-04-21,412834.84126855567,371512.72697051923,-0.08402943120633122,-0.21231042023684443,0.44999999999999996,0.0,0.0,410319.78811394796,371512.72697051923,-0.0896297059733765,-0.21231042023684443,0.4,0.0,0.0
2022-04-22,414317.26730701147,372442.4384994745,-0.08074032261882325,-0.21033922509229197,0.44999999999999996,0.0,0.0,411842.20525512187,372442.4384994745,-0.08625194213992293,-0.21033922509229197,0.4,0.0,0.0
2022-04-25,406458.54986298294,354499.0059906381,-0.09817672373525155,-0.2483832913821541,0.44999999999999996,0.0,0.0,403036.01327115117,354499.0059906381,-0.10579010680546896,-0.2483832913821541,0.4,0.0,0.0
2022-04-26,405151.3948790816,351709.8714037723,-0.10107695252995919,-0.2542968768158115,0.44999999999999996,0.0,0.0,401579.0443811338,351709.8714037723,-0.10902266159618357,-0.2542968768158115,0.4,0.0,0.0
2022-04-27,408345.58820451924,361564.8136106979,-0.09398988820140652,-0.23340220828355573,0.44999999999999996,0.0,0.0,405305.4177950187,361564.8136106979,-0.10075501338929449,-0.23340220828355573,0.4,0.0,0.0
