date,hs300,nasdaq100,gold,dividend,price_hs300,price_nasdaq100,price_gold,price_dividend,erp_pct,cn_10y_rate,w_hs300,w_nasdaq100,w_gold,w_dividend,w_cash,requested_cash_floor,hs300_trend_filter_passed,nasdaq_trend_filter_passed,gold_crisis_hedge_active,cash_floor_buffer,target_cash_pct,cash_rf_daily,strategy_return,benchmark_return,strategy_nav,benchmark_nav,strategy_drawdown,benchmark_drawdown,high_cash_defense_mode
2024-08-16,0.0005868544600939885,0.03305203938115331,0.0018372221201543582,0.0016175994823681705,3.41,1.469,5.453,3.096,6.762773476702509,2.1978,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.82e-05,0.005561751656567154,0.0005868544600939885,1.2209385307930618,0.8506113281305444,-0.06926223519823971,-0.40294613854656347,False
2024-08-19,0.0026392961876833265,-0.01837985023825739,0.011003117549972519,0.009689922480620172,3.419,1.442,5.513,3.126,6.715197153024912,2.1816,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.791200000000001e-05,0.00048741583827250105,0.0026392961876833265,1.2215336355705277,0.8528563433660796,-0.06880857887039682,-0.4013703365661878,False
2024-08-20,-0.004679730915472358,0.018030513176144236,0.0,-0.011196417146512982,3.403,1.468,5.513,3.091,6.789573476702509,2.171,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.7264e-05,-0.00011427592442340168,-0.004679730915472358,1.2213940436851087,0.8488652051695726,-0.06891499163086146,-0.4041717623090778,False
2024-08-21,-0.004407875404055295,0.0006811989100818927,0.004353346635225908,-0.01067615658362997,3.388,1.469,5.537,3.058,6.817725965858042,2.167,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.683999999999999e-05,-0.0021354838385234443,-0.004407875404055295,1.2187857764443504,0.8451235131103473,-0.07090330861852523,-0.4067980989430373,False
2024-08-22,-0.002656434474616276,0.001361470388019148,-0.0025284450063211006,0.0009810333551341088,3.379,1.471,5.523,3.061,6.818460682226212,2.1582,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.667999999999999e-05,-0.0005352395578131905,-0.002656434474616276,1.2181334340842973,0.8428784978748122,-0.0714005979207859,-0.40837390092341297,False
2024-08-23,0.004143237644273379,-0.009517335146159045,-0.0034401593336954583,-0.0006533812479581069,3.393,1.457,5.504,3.059,6.813909865470851,2.1547,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.6328e-05,-0.0008035991814187739,0.004143237644273379,1.2171545430538082,0.8463707437967557,-0.0721468196401629,-0.4059226533983842,False
2024-08-26,0.0002947244326556575,0.0020590253946464188,0.006177325581395499,-0.0052304674730303535,3.394,1.46,5.538,3.043,6.838100090009001,2.1628,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.6188e-05,0.0002458631545458743,0.0002947244326556575,1.2174537965093333,0.8466201899340375,-0.07191869473028412,-0.40574756428945347,False
2024-08-27,-0.005008839127872866,-0.012328767123287676,-0.0007222824124233362,0.0023003614853762677,3.377,1.442,5.534,3.05,6.786360682226212,2.1903,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.651199999999999e-05,-0.0027984196688972613,-0.005008839127872866,1.2140468498592079,0.8423796056002488,-0.07451585570928676,-0.4087240791412742,False
2024-08-28,-0.005922416345868986,0.0,-0.0010842067220817597,-0.004262295081967182,3.357,1.442,5.528,3.037,6.866123667570009,2.1673,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.761200000000001e-05,-0.0021977048209704995,-0.005922416345868986,1.2113787332443882,0.8373906828546153,-0.07654979667492634,-0.4122258613198866,False
2024-08-29,-0.0029788501638368103,-0.024271844660194164,0.0012662807525327668,-0.018439249259137314,3.347,1.407,5.535,2.981,7.012436455463727,2.1703,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.6692e-05,-0.006994406353605647,-0.0029788501638368103,1.2029058581359608,0.8348962214817984,-0.08300878264430167,-0.41397675240919285,False
